Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-10 13:25:00-05:00,184.3475,184.3475,184.22,184.27,184.27,156124
2024-01-10 13:30:00-05:00,184.27,184.35,184.245,184.34,184.34,132792
2024-01-10 13:35:00-05:00,184.34,184.34,184.16,184.23,184.23,220530
2024-01-10 13:40:00-05:00,184.233,184.255,184.12,184.185,184.185,197093
2024-01-10 13:45:00-05:00,184.185,184.2,184.08,184.1799,184.1799,232066
2024-01-10 13:50:00-05:00,184.1784,184.225,184.13,184.175,184.175,183398
2024-01-10 13:55:00-05:00,184.18,184.39,184.175,184.32,184.32,232075
2024-01-10 14:00:00-05:00,184.325,184.53,184.27,184.51,184.51,384710
2024-01-10 14:05:00-05:00,184.52,184.575,184.31,184.32,184.32,276758
2024-01-10 14:10:00-05:00,184.32,184.37,184.13,184.2018,184.2018,221035
2024-01-10 14:15:00-05:00,184.2,184.375,184.17,184.305,184.305,207123
2024-01-10 14:20:00-05:00,184.304,184.41,184.23,184.39,184.39,204885
2024-01-10 14:25:00-05:00,184.3944,184.48,184.34,184.375,184.375,161978
2024-01-10 14:30:00-05:00,184.38,184.56,184.355,184.5581,184.5581,205231
2024-01-10 14:35:00-05:00,184.56,184.59,184.42,184.525,184.525,210565
2024-01-10 14:40:00-05:00,184.525,184.61,184.515,184.5601,184.5601,161566
2024-01-10 14:45:00-05:00,184.57,184.71,184.535,184.69,184.69,179157
2024-01-10 14:50:00-05:00,184.69,184.85,184.68,184.84,184.84,242334
2024-01-10 14:55:00-05:00,184.835,184.845,184.745,184.78,184.78,168163
2024-01-10 15:00:00-05:00,184.7894,184.86,184.77,184.8456,184.8456,204377
2024-01-10 15:05:00-05:00,184.84,184.97,184.84,184.9487,184.9487,221403
2024-01-10 15:10:00-05:00,184.95,185.3577,184.92,185.265,185.265,617175
2024-01-10 15:15:00-05:00,185.27,185.3775,185.22,185.355,185.355,254243
2024-01-10 15:20:00-05:00,185.355,185.52,185.325,185.52,185.52,397907
2024-01-10 15:25:00-05:00,185.51,185.68,185.51,185.625,185.625,516287
2024-01-10 15:30:00-05:00,185.63,185.97,185.62,185.965,185.965,581392
2024-01-10 15:35:00-05:00,185.965,185.97,185.76,185.79,185.79,364685
2024-01-10 15:40:00-05:00,185.785,185.83,185.66,185.74,185.74,280932
2024-01-10 15:45:00-05:00,185.74,185.91,185.735,185.84,185.84,343061
2024-01-10 15:50:00-05:00,185.845,185.97,185.8238,185.8701,185.8701,246064
2024-01-10 15:55:00-05:00,185.8701,186.13,185.8701,186.1176,186.1176,464732
2024-01-10 16:00:00-05:00,186.12,186.235,186.05,186.2,186.2,464139
2024-01-10 16:05:00-05:00,186.21,186.39,186.12,186.388,186.388,421763
2024-01-10 16:10:00-05:00,186.38,186.4,186.06,186.13,186.13,464838
2024-01-10 16:15:00-05:00,186.12,186.15,185.96,186.035,186.035,549878
2024-01-10 16:20:00-05:00,186.03,186.05,185.7,185.71,185.71,534679
2024-01-10 16:25:00-05:00,185.725,185.95,185.645,185.825,185.825,371477
2024-01-10 16:30:00-05:00,185.83,186,185.75,185.945,185.945,405406
2024-01-10 16:35:00-05:00,185.95,185.99,185.8086,185.91,185.91,284382
